id,s.fisher.age,f.name,year,cpue_fisher,cpue_sci,time,type,cpue_diff_per
84,55,RG_parelha,1992,10000,4445.889817,26,typical,224.9268518
22,49,RG_parelha,1992,8333.333333,4445.889817,26,typical,187.4390432
32,56,RG_parelha,2011,7500,5025.350556,7,typical,149.2433198
26,27,RG_parelha,2012,7333.333333,5078.879627,6,typical,144.3887997
15,35,RG_parelha,2003,7272.727273,4631.336329,15,typical,157.0330193
61,34,RG_parelha,2004,7000,4670.109104,14,typical,149.8894318
50,55,RG_parelha,1988,7000,4556.609576,30,typical,153.6229928
12,57,RG_parelha,1992,7000,4445.889817,26,typical,157.4487963
48,63,RG_parelha,1981,7000,5562.214928,37,typical,125.8491463
4,64,RG_parelha,1979,7000,6052.374252,39,typical,115.6570911
13,33,RG_parelha,2012,6666.666667,5078.879627,6,typical,131.2625452
14,37,RG_parelha,2003,6666.666667,4631.336329,15,typical,143.9469344
53,40,RG_parelha,2000,6666.666667,4540.225201,18,typical,146.8355945
25,53,RG_parelha,2012,6666.666667,5078.879627,6,typical,131.2625452
62,58,RG_parelha,1988,6666.666667,4556.609576,30,typical,146.3076122
13,33,RG_parelha,2016,6666.666667,5276.425383,2,typical,126.3481653
5,51,RG_parelha,2011,6666.666667,5025.350556,7,typical,132.6607287
21,47,RG_parelha,2004,6333.333333,4670.109104,14,typical,135.6142478
103,39,RG_parelha,2000,6250,4540.225201,18,typical,137.6583699
95,55,RG_parelha,1987,6000,4626.090978,31,typical,129.6991354
47,61,RG_parelha,1988,6000,4556.609576,30,typical,131.676851
5,51,RG_parelha,1992,5555.555556,4445.889817,26,typical,124.9593621
53,40,RG_parelha,2013,5555.555556,5130.875699,5,typical,108.2769469
30,55,RG_parelha,1998,5333.333333,4498.452519,20,typical,118.5592892
104,39,RG_parelha,2014,5333.333333,5181.084363,4,typical,102.9385542
69,49,RG_parelha,2012,5333.333333,5078.879627,6,typical,105.0100362
30,55,RG_parelha,2013,5333.333333,5130.875699,5,typical,103.945869
323,56,santos_parelha_multisp,1986,5000,2689.403673,32,typical,185.9148201
32,56,RG_parelha,1990,5000,4474.32632,28,typical,111.7486666
9,62,RG_simples,2006,5000,4102.136298,12,typical,121.8877101
21,47,RG_parelha,2014,5000,5181.084363,4,typical,96.50489453
22,49,RG_parelha,2012,5000,5078.879627,6,typical,98.44690891
25,53,RG_parelha,2016,5000,5276.425383,2,typical,94.761124
84,55,RG_parelha,2012,5000,5078.879627,6,typical,98.44690891
69,49,RG_parelha,1992,4666.666667,4445.889817,26,typical,104.9658642
3,52,RG_parelha,2011,4666.666667,5025.350556,7,typical,92.86251009
26,27,RG_parelha,2017,4500,5322.196742,1,typical,84.55155302
15,35,RG_parelha,2014,4444.444444,5181.084363,4,typical,85.78212846
1,37,RG_parelha,2014,4444.444444,5181.084363,4,typical,85.78212846
331,57,santos_parelha_multisp,1990,4375,2673.667202,28,typical,163.6329307
321,44,santos_parelha_multisp,2014,4166.666667,2738.744879,4,typical,152.1378168
61,34,RG_parelha,2014,4117.647059,5181.084363,4,typical,79.47461903
65,43,RG_tangone,1994,4000,917.5937754,24,typical,435.9227479
18,48,RG_parelha,2000,4000,4540.225201,18,typical,88.10135672
6,38,RG_simples,2016,4000,5422.286099,2,typical,73.76962276
47,61,RG_parelha,2011,4000,5025.350556,7,typical,79.59643721
48,63,RG_parelha,2009,4000,4916.025325,9,typical,81.36654585
14,37,RG_parelha,2014,3888.888889,5181.084363,4,typical,75.05936241
10,49,RG_simples,2013,3888.888889,5001.270014,5,typical,77.75802702
12,57,RG_parelha,2011,3888.888889,5025.350556,7,typical,77.38542507
103,39,RG_parelha,2014,3846.153846,5181.084363,4,typical,74.23453425
16,46,RG_parelha,2010,3636.363636,4970.813366,8,typical,73.15429827
334,57,santos_parelha_multisp,1985,3571.428571,2693.219931,33,typical,132.6081294
333,58,santos_parelha_multisp,2012,3571.428571,2722.586234,6,typical,131.1777943
6,38,RG_simples,2008,3333.333333,4337.273283,10,typical,76.85320051
17,44,RG_parelha,2000,3333.333333,4540.225201,18,typical,73.41779726
23,50,RG_simples,1992,3333.333333,3563.140218,26,typical,93.55043947
3,52,RG_parelha,1991,3333.333333,4454.964317,27,typical,74.82289634
50,55,RG_parelha,2011,3333.333333,5025.350556,7,typical,66.33036434
62,58,RG_parelha,2010,3200,4970.813366,8,typical,64.37578248
255,30,cananeia_emalhe_pescada,2007,3000,108.4677156,11,typical,2765.799928
44,39,RG_emalhe,2006,3000,1821.781394,12,typical,164.6739839
10,49,RG_simples,1998,3000,3509.700935,20,typical,85.47736846
19,61,RG_simples,2000,3000,3593.133012,18,typical,83.49259518
95,55,RG_parelha,2010,3000,4970.813366,8,typical,60.35229608
371,44,santos_parelha_multisp,1996,2916.666667,2655.824426,22,typical,109.8215168
372,66,santos_parelha_multisp,1996,2916.666667,2655.824426,22,typical,109.8215168
371,44,santos_parelha_multisp,2012,2916.666667,2722.586234,6,typical,107.1285321
323,56,santos_parelha_multisp,2010,2916.666667,2707.255942,8,typical,107.7351654
322,63,santos_parelha_multisp,2009,2916.666667,2700.018284,9,typical,108.0239598
372,66,santos_parelha_multisp,2012,2916.666667,2722.586234,6,typical,107.1285321
29,40,RG_emalhe,2008,2857.142857,1857.133855,10,typical,153.8468996
332,57,santos_parelha_multisp,2014,2857.142857,2738.744879,4,typical,104.3230744
65,43,RG_tangone,2012,2800,1680.447122,6,typical,166.6223211
17,44,RG_parelha,2014,2777.777778,5181.084363,4,typical,53.6138303
2,46,RG_parelha,1996,2666.666667,4467.873229,22,typical,59.68536998
27,48,RG_simples,1998,2666.666667,3509.700935,20,typical,75.97988308
35,62,RG_parelha,1988,2666.666667,4556.609576,30,typical,58.52304488
73,37,RG_emalhe,2013,2666.666667,1864.777617,5,typical,143.0018595
35,62,RG_parelha,2010,2666.666667,4970.813366,8,typical,53.64648541
9,62,RG_simples,2015,2666.666667,5281.246684,3,typical,50.49312836
332,57,santos_parelha_multisp,2004,2500,2669.988118,14,typical,93.63337549
320,62,santos_parelha_multisp,1988,2500,2681.584814,30,typical,93.22845158
23,50,RG_simples,2012,2500,4863.097385,6,typical,51.40756604
331,57,santos_parelha_multisp,2011,2500,2714.793785,7,typical,92.08802576
19,61,RG_simples,2013,2500,5001.270014,5,typical,49.98730309
52,39,RG_emalhe,2001,2333.333333,1691.649485,17,typical,137.9324354
1,37,RG_parelha,2004,2222.222222,4670.109104,14,typical,47.5839466
330,60,santos_parelha_multisp,2012,2142.857143,2722.586234,6,typical,78.70667662
330,60,santos_parelha_multisp,2016,2142.857143,2755.355195,2,typical,77.77063178
320,62,santos_parelha_multisp,2010,2083.333333,2707.255942,8,typical,76.95368955
36,48,RG_parelha,2012,2000,5078.879627,6,typical,39.37876356
46,45,RG_emalhe,2012,2000,1875.754363,6,typical,106.6237691
2,46,RG_parelha,2012,2000,5078.879627,6,typical,39.37876356
16,46,RG_parelha,2016,1944.444444,5276.425383,2,typical,36.85154821
4,64,RG_parelha,2008,1818.181818,4861.902751,10,typical,37.39650732
334,57,santos_parelha_multisp,2010,1785.714286,2707.255942,8,typical,65.96030535
36,48,RG_parelha,2016,1764.705882,5276.425383,2,typical,33.44510258
333,58,santos_parelha_multisp,1993,1700,2662.834822,25,typical,63.84173686
52,39,RG_emalhe,2014,1666.666667,1846.758077,4,typical,90.2482403
27,48,RG_simples,2013,1666.666667,5001.270014,5,typical,33.32486873
18,48,RG_parelha,2014,1666.666667,5181.084363,4,typical,32.16829818
51,36,RG_tangone,2001,1562.5,873.3677752,17,typical,178.9051582
55,35,RG_tangone,2002,1500,986.5320953,16,typical,152.0477648
56,43,RG_emalhe,2012,1500,1875.754363,6,typical,79.96782679
85,60,RG_emalhe,2012,1500,1875.754363,6,typical,79.96782679
75,43,RG_tangone,1995,1466.666667,922.0236487,23,typical,159.0703958
34,37,RG_tangone,2012,1428.571429,1680.447122,6,typical,85.01138836
33,40,RG_emalhe,2001,1428.571429,1691.649485,17,typical,84.44842987
31,34,RG_tangone,2016,1400,1129.5704,2,typical,123.9409248
68,24,RG_emalhe,2008,1333.333333,1857.133855,10,typical,71.79521979
41,34,RG_emalhe,2014,1333.333333,1846.758077,4,typical,72.1985922
29,40,RG_emalhe,2015,1333.333333,1822.103985,3,typical,73.17547977
37,60,RG_emalhe,2012,1333.333333,1875.754363,6,typical,71.08251268
68,24,RG_emalhe,2015,1250,1822.103985,3,typical,68.60201231
96,43,RG_emalhe,2012,1250,1875.754363,6,typical,66.63985566
20,50,RG_emalhe,2011,1250,1879.803966,7,typical,66.4962955
41,34,RG_emalhe,2004,1200,1776.115048,14,typical,67.56319087
321,44,santos_parelha_multisp,2004,1200,2669.988118,14,typical,44.94402023
33,40,RG_emalhe,2014,1200,1846.758077,4,typical,64.978733
90,57,RG_emalhe,2012,1200,1875.754363,6,typical,63.97426143
34,37,RG_tangone,2017,1153.846154,1099.273561,1,typical,104.9644233
44,39,RG_emalhe,2015,1111.111111,1822.103985,3,typical,60.97956649
8,50,RG_emalhe,2011,1111.111111,1879.803966,7,typical,59.10781821
49,46,RG_emalhe,2012,1071.428571,1875.754363,6,typical,57.11987626
31,34,RG_tangone,2018,1000,1103.061685,0,typical,90.65676141
7,66,RG_emalhe,2010,1000,1877.475633,8,typical,53.26300818
337,76,santos_parelha_multisp,1992,1000,2666.172608,26,typical,37.50694899
51,36,RG_tangone,2014,909.0909091,1333.954442,4,typical,68.15007173
277,38,cananeia_emalhe_pescada,2005,866.6666667,103.6156177,13,typical,836.4247456
108,37,RG_tangone,2005,705.8823529,1559.973095,13,typical,45.24964919
108,37,RG_tangone,2015,705.8823529,1207.062491,3,typical,58.47935448
75,43,RG_tangone,2012,666.6666667,1680.447122,6,typical,39.67198122
927,30,Norte_linha,2008,666.6666667,75.04555301,10,typical,888.3493291
826,59,Norte_armadilha,2008,608,205.8016791,10,typical,295.4300483
312,50,cananeia_emalhe_pescada,2012,571.4285714,120.5979604,6,typical,473.8293828
923,57,Norte_armadilha,2011,550,151.4770107,7,typical,363.0914008
895,30,Norte_armadilha,2008,500,205.8016791,10,typical,242.9523424
297,40,cananeia_parelha_cam7b,1996,500,269.8840909,22,typical,185.264718
317,41,cananeia_parelha_cam7b,1998,500,256.6522727,20,typical,194.8161202
341,43,santos_parelha_cam7b,2015,500,228.6011591,3,typical,218.7215507
216,47,santos_parelha_cam7b,2010,500,253.1843086,8,typical,197.4845925
431,48,ubatuba_emalhe_corvina,1995,500,233.3489077,23,typical,214.2714123
363,51,santos_parelha_cam7b,2013,500,238.8405966,5,typical,209.3446454
215,72,santos_parelha_cam7b,1985,500,275.7850846,33,typical,181.3005953
55,35,RG_tangone,2014,480,1333.954442,4,typical,35.98323787
93,56,RG_tangone,2009,444.4444444,2030.660549,9,typical,21.88669321
272,47,cananeia_emalhe_pescada,1996,416.6666667,81.78117716,22,typical,509.4896909
342,20,santos_parelha_cam7b,2006,400,269.2834824,12,typical,148.5423452
204,27,santos_parelha_cam7b,2007,400,265.63872,11,typical,150.5804575
214,31,santos_parelha_cam7b,2010,400,253.1843086,8,typical,157.987674
406,35,ubatuba_emalhe_corvina,2003,400,616.6945509,15,typical,64.86193196
397,39,ubatuba_emalhe_corvina,1997,400,367.4824063,21,typical,108.8487484
201,44,santos_parelha_cam7b,2007,400,265.63872,11,typical,150.5804575
431,48,ubatuba_emalhe_corvina,1988,400,43.81505121,30,typical,912.9282951
211,26,santos_parelha_cam7b,2016,400,223.3803371,2,typical,179.0667904
208,29,santos_parelha_cam7b,2016,400,223.3803371,2,typical,179.0667904
242,38,cananeia_emalhe_pescada,2016,400,130.3021562,2,typical,306.9788035
307,55,cananeia_emalhe_pescada,2009,400,113.3198135,9,typical,352.9832848
458,67,ubatuba_emalhe_corvina,2015,400,147.7044607,3,typical,270.8110494
465,75,ubatuba_emalhe_corvina,2001,400,594.3780558,17,typical,67.2972355
210,34,santos_parelha_cam7b,2004,350,275.7472764,14,typical,126.9278176
212,51,santos_parelha_cam7b,1990,350,285.5635866,28,typical,122.5646463
923,57,Norte_armadilha,2003,350,296.3427933,15,typical,118.1064659
317,41,cananeia_parelha_cam7b,2013,350,157.4136364,5,typical,222.3441425
201,44,santos_parelha_cam7b,2015,350,228.6011591,3,typical,153.1050855
223,46,santos_parelha_cam7b,2008,350,261.7314467,10,typical,133.7248559
206,43,santos_parelha_cam7b,2012,342.8571429,243.7898489,6,typical,140.6363491
211,26,santos_parelha_cam7b,2010,333.3333333,253.1843086,8,typical,131.656395
278,27,cananeia_emalhe_pescada,2008,333.3333333,110.8937646,10,typical,300.5879857
242,38,cananeia_emalhe_pescada,2010,333.3333333,115.7458625,8,typical,287.987256
341,43,santos_parelha_cam7b,2008,333.3333333,261.7314467,10,typical,127.3570056
216,47,santos_parelha_cam7b,1988,333.3333333,282.1147282,30,typical,118.1552397
363,51,santos_parelha_cam7b,2007,333.3333333,265.63872,11,typical,125.4837146
238,67,cananeia_parelha_cam7b,1997,333.3333333,263.2681818,21,typical,126.6136041
277,38,cananeia_emalhe_pescada,2015,333.3333333,127.8761072,3,typical,260.6689714
355,32,santos_parelha_cam7b,2002,320,281.0537315,16,typical,113.8572323
458,67,ubatuba_emalhe_corvina,2005,320,558.1059971,13,typical,57.33677862
819,49,Norte_armadilha,2011,304,151.4770107,7,typical,200.6905197
209,30,santos_parelha_cam7b,2005,300,272.6559367,13,typical,110.0287797
416,47,ubatuba_emalhe_corvina,1991,300,65.77100553,27,typical,456.1280424
239,49,cananeia_parelha_cam7b,2012,300,164.0295455,6,typical,182.8938799
335,53,santos_parelha_cam7b,1990,300,285.5635866,28,typical,105.0554112
325,55,santos_parelha_cam7b,1986,300,277.9976694,32,typical,107.9145738
207,60,santos_parelha_cam7b,1983,300,271.2255611,35,typical,110.6090439
435,62,ubatuba_emalhe_corvina,1995,300,233.3489077,23,typical,128.5628474
359,62,santos_parelha_cam7b,2007,300,265.63872,11,typical,112.9353432
204,27,santos_parelha_cam7b,2015,300,228.6011591,3,typical,131.2329304
209,30,santos_parelha_cam7b,2015,300,228.6011591,3,typical,131.2329304
203,38,santos_parelha_cam7b,2013,300,238.8405966,5,typical,125.6067872
212,51,santos_parelha_cam7b,2011,300,248.581218,7,typical,120.6849023
335,53,santos_parelha_cam7b,2010,300,253.1843086,8,typical,118.4907555
455,54,ubatuba_emalhe_corvina,2009,300,302.7900895,9,typical,99.07854002
453,62,ubatuba_emalhe_corvina,2008,300,370.1047027,10,typical,81.05814323
895,30,Norte_armadilha,2008,300,205.8016791,10,typical,145.7714054
207,60,santos_parelha_cam7b,2009,285.7142857,257.5748221,9,typical,110.9247726
357,49,santos_parelha_cam7b,1996,280,289.3250492,22,typical,96.77696445
223,46,santos_parelha_cam7b,1997,266.6666667,288.7914698,21,typical,92.33883081
342,20,santos_parelha_cam7b,2015,266.6666667,228.6011591,3,typical,116.6514937
217,72,santos_parelha_cam7b,2006,266.6666667,269.2834824,12,typical,99.02823015
374,66,ubatuba_emalhe_corvina,1990,260,50.23957137,28,typical,517.5203389
222,33,santos_parelha_cam7b,2005,250,272.6559367,13,typical,91.69064977
250,34,cananeia_parelha_cam7b,2004,250,216.9568182,14,typical,115.2303035
899,36,Norte_armadilha,2003,250,296.3427933,15,typical,84.36176133
200,37,santos_parelha_cam7b,2010,250,253.1843086,8,typical,98.74229623
203,38,santos_parelha_cam7b,1999,250,286.6895518,19,typical,87.2023408
434,39,ubatuba_emalhe_corvina,2008,250,370.1047027,10,typical,67.54845269
340,41,santos_parelha_cam7b,1995,250,289.5118499,23,typical,86.35225124
364,42,santos_parelha_cam7b,2003,250,278.549295,15,typical,89.75072078
353,47,santos_parelha_cam7b,1991,250,286.9447659,27,typical,87.12478139
202,48,santos_parelha_cam7b,1992,250,288.0533847,26,typical,86.78946795
428,57,ubatuba_emalhe_corvina,1986,250,57.80357225,32,typical,432.4992215
355,32,santos_parelha_cam7b,2014,250,233.7660107,4,typical,106.9445465
222,33,santos_parelha_cam7b,2015,250,228.6011591,3,typical,109.3607753
434,39,ubatuba_emalhe_corvina,2015,250,147.7044607,3,typical,169.2569059
205,42,santos_parelha_cam7b,2012,250,243.7898489,6,typical,102.5473379
416,47,ubatuba_emalhe_corvina,2007,250,439.0602399,11,typical,56.93979488
202,48,santos_parelha_cam7b,2011,250,248.581218,7,typical,100.5707519
428,57,ubatuba_emalhe_corvina,2002,250,615.6413093,16,typical,40.60806126
359,62,santos_parelha_cam7b,2015,250,228.6011591,3,typical,109.3607753
361,73,santos_camrosa,2010,250,56.0370485,8,typical,446.1334183
348,33,santos_parelha_cam7b,2006,242.8571429,269.2834824,12,typical,90.18642389
316,41,cananeia_parelha_cam7b,2005,235.2941176,210.3409091,13,typical,111.8632218
297,40,cananeia_parelha_cam7b,2006,233.3333333,203.725,12,typical,114.5334806
373,63,ubatuba_emalhe_corvina,1986,230,57.80357225,32,typical,397.8992838
855,52,Norte_armadilha,2009,228,187.6934563,9,typical,121.4746665
378,62,ubatuba_emalhe_corvina,2004,210,596.8450936,14,typical,35.18500902
328,44,santos_parelha_cam7b,2014,208.3333333,233.7660107,4,typical,89.1204554
856,63,Norte_armadilha,2007,202.6666667,223.909902,11,typical,90.51259676
410,30,ubatuba_emalhe_corvina,2014,200,138.9212658,4,typical,143.9664394
328,44,santos_parelha_cam7b,2002,200,281.0537315,16,typical,71.1607702
220,44,santos_parelha_cam7b,1994,200,289.3547857,24,typical,69.11929917
298,48,cananeia_emalhe_pescada,1998,200,86.63327506,20,typical,230.8581776
345,51,santos_parelha_cam7b,1997,200,288.7914698,21,typical,69.2541231
385,59,ubatuba_emalhe_corvina,1994,200,175.9716659,24,typical,113.6546608
347,78,santos_parelha_cam7b,1986,200,277.9976694,32,typical,71.94304917
348,33,santos_parelha_cam7b,2015,200,228.6011591,3,typical,87.48862026
406,35,ubatuba_emalhe_corvina,2013,200,142.1902118,5,typical,140.6566581
868,38,Norte_rede,2010,200,117.2161173,8,typical,170.6249999
220,44,santos_parelha_cam7b,2012,200,243.7898489,6,typical,82.03787028
237,46,cananeia_parelha_cam7b,2011,200,170.6454545,7,typical,117.202067
225,47,cananeia_emalhe_pescada,2011,200,118.1719114,7,typical,169.2449565
926,52,Norte_linha,2010,200,79.22124989,8,typical,252.4575165
266,52,cananeia_parelha_cam7b,2011,200,170.6454545,7,typical,117.202067
213,57,santos_parelha_cam7b,2008,200,261.7314467,10,typical,76.41420338
373,63,ubatuba_emalhe_corvina,2010,200,242.7268981,8,typical,82.39713092
238,67,cananeia_parelha_cam7b,2007,200,197.1090909,11,typical,101.4666544
785,32,Norte_rede,2002,200,118.4338849,16,typical,168.8705898
899,36,Norte_rede,2001,200,118.5861059,17,typical,168.653822
926,52,Norte_linha,2010,200,79.22124989,8,typical,252.4575165
870,60,Norte_armadilha,2010,200,169.5852335,8,typical,117.9347965
344,26,santos_parelha_cam7b,2015,198,228.6011591,3,typical,86.61373406
343,53,santos_parelha_cam7b,2012,195,243.7898489,6,typical,79.98692352
343,53,santos_parelha_cam7b,1996,190,289.3250492,22,typical,65.67008302
435,62,ubatuba_emalhe_corvina,2008,190,370.1047027,10,typical,51.33682404
368,65,santos_emalhe_pescada,2015,187.5,127.8792376,3,typical,146.6227071
325,55,santos_parelha_cam7b,2010,186,253.1843086,8,typical,73.46426839
344,26,santos_parelha_cam7b,2005,180,272.6559367,13,typical,66.01726784
346,46,santos_parelha_cam7b,1992,180,288.0533847,26,typical,62.48841693
336,46,santos_parelha_cam7b,1996,180,289.3250492,22,typical,62.21376286
354,50,santos_parelha_cam7b,2012,180,243.7898489,6,typical,73.83408325
346,46,santos_parelha_cam7b,2012,180,243.7898489,6,typical,73.83408325
336,46,santos_parelha_cam7b,2013,180,238.8405966,5,typical,75.36407234
354,50,santos_parelha_cam7b,2016,180,223.3803371,2,typical,80.58005567
243,38,cananeia_emalhe_pescada,2005,178.5714286,103.6156177,13,typical,172.3402635
243,38,cananeia_emalhe_pescada,2015,178.5714286,127.8761072,3,typical,139.6440919
874,38,Norte_rede,2011,175,117.0638964,7,typical,149.4910091
878,37,Norte_rede,2006,166.6666667,117.8250011,12,typical,141.4527181
221,54,santos_parelha_cam7b,1986,166.6666667,277.9976694,32,typical,59.95254099
218,63,santos_parelha_cam7b,1984,166.6666667,273.5183668,34,typical,60.93436015
221,54,santos_parelha_cam7b,2010,166.6666667,253.1843086,8,typical,65.8281975
218,63,santos_parelha_cam7b,2010,166.6666667,253.1843086,8,typical,65.8281975
927,30,Norte_rede,2003,160,118.281664,15,typical,135.2703323
364,42,santos_parelha_cam7b,2011,160,248.581218,7,typical,64.36528121
867,37,Norte_armadilha,2001,160,332.5592389,17,typical,48.11172906
821,73,Norte_armadilha,2006,152,242.0181248,12,typical,62.8052135
885,77,Norte_rede,2002,152,118.4338849,16,typical,128.3416483
208,29,santos_parelha_cam7b,2008,150,261.7314467,10,typical,57.31065254
843,37,Norte_rede,2002,150,118.4338849,16,typical,126.6529424
338,38,santos_parelha_cam7b,2004,150,275.7472764,14,typical,54.39763611
318,40,santos_parelha_cam7b,1999,150,286.6895518,19,typical,52.32140448
280,52,cananeia_emalhe_pescada,2004,150,101.1895688,14,typical,148.2366234
210,34,santos_parelha_cam7b,2015,150,228.6011591,3,typical,65.6164652
200,37,santos_parelha_cam7b,2016,150,223.3803371,2,typical,67.1500464
338,38,santos_parelha_cam7b,2014,150,233.7660107,4,typical,64.1667279
353,47,santos_parelha_cam7b,2011,150,248.581218,7,typical,60.34245113
